ContractId,CustomerId,ComplaintId,ContractDescription,ContractAmount,CurrencyCode,ContractEffectiveDate,ContractEndDate,ContractTerm,SLASchemeId,CustomerSegment,,,
55-0923602,1621154,1439408,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim,950,INR,2022-01-22,2021-05-16,8 Months,#daec39,Empty,,,
81-8365034,1546272,485271,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae,950,INR,2020-06-23,2019-07-15,11 Months,#200f6e,Empty,,,
77-6173510,1223571,87000,libero nam dui proin leo odio porttitor id consequat in consequat ut,650,INR,2022-09-30,2019-09-06,37 Months,#e489cf,Empty,,,
11-8585051,1344883,2419538,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis,350,INR,2020-10-28,2022-04-24,18 Months,#90eb50,Empty,,,
35-2811928,1894721,1431147,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,650,INR,2023-07-10,2019-12-15,43 Months,#f93934,Empty,,,
56-1017055,1839877,2391064,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie,950,INR,2022-03-28,2020-12-10,16 Months,#cb8c25,Empty,,,
29-7283671,1792973,2083488,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in,1500,INR,2020-06-04,2020-09-28,4 Months,#443327,Empty,,,
45-5974300,1604138,2302864,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante,1500,INR,2023-08-28,2019-06-08,51 Months,#4cfb8d,Empty,,,
65-3568208,1165411,2036191,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,650,INR,2022-02-07,2020-07-11,19 Months,#de5e74,Empty,,,
07-7392365,1142707,193550,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,950,INR,2020-04-14,2020-01-28,3 Months,#28ebac,Empty,,,
65-2343743,1511482,701282,quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus,650,INR,2022-05-26,2022-07-31,2 Months,#3356bf,Empty,,,
16-5519723,1506652,1749484,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero,950,INR,2023-05-21,2021-11-30,18 Months,#50663d,Empty,,,
82-5902148,1690613,1159590,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus,650,INR,2021-10-26,2020-11-14,12 Months,#42f1b8,Empty,,,
84-2148146,1341536,1394776,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,350,INR,2021-10-11,2019-04-09,31 Months,#665d9f,Empty,,,
19-9820156,1181133,1884110,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,1500,INR,2022-12-08,2022-09-29,2 Months,#03584a,Empty,,,
17-2717162,1620525,125980,nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede,950,INR,2021-08-23,2019-07-16,26 Months,#1c52b8,Empty,,,
70-4815162,1316293,1752673,at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus,1500,INR,2020-12-16,2020-01-13,11 Months,#471b1b,Empty,,,
12-5624238,1214474,1053418,integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus,950,INR,2022-12-07,2021-11-18,13 Months,#b4cba8,Empty,,,
45-9538884,1656780,1503016,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus,950,INR,2021-12-14,2022-05-30,6 Months,#80b5a0,Empty,,,
75-1427871,1620879,881108,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat,650,INR,2021-03-14,2020-08-19,7 Months,#6f54b3,Empty,,,
95-0543853,1277992,1959058,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu,350,INR,2021-05-11,2020-09-01,8 Months,#8d3760,Empty,,,
43-7807788,1718184,1685226,lacinia erat vestibulum sed magna at nunc commodo placerat praesent,950,INR,2023-05-10,2022-08-14,9 Months,#2b9132,Empty,,,
38-6748197,1875017,1810305,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,1500,INR,2022-10-15,2020-07-15,27 Months,#1ad009,Empty,,,
79-9060969,1348796,168797,pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis,1500,INR,2023-02-05,2022-02-11,12 Months,#ddd2ee,Empty,,,
84-3693609,1853451,1543249,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit,1500,INR,2020-06-09,2021-04-11,10 Months,#777aa1,Empty,,,
81-2105965,1561011,2312912,elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,1500,INR,2021-01-24,2020-05-24,8 Months,#ba620b,Empty,,,
65-4726128,1461746,1570948,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam,350,INR,2020-08-28,2020-12-19,4 Months,#e6e334,Empty,,,
85-3946637,1708241,316148,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,1500,INR,2022-03-16,2022-10-24,7 Months,#e20365,Empty,,,
84-4147535,1697111,2113441,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque,1500,INR,2023-05-10,2021-12-18,17 Months,#fea5c3,Empty,,,
27-6663404,1629759,1531428,diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,650,INR,2021-04-27,2022-04-27,12 Months,#430b41,Empty,,,
71-8242969,1797093,2251053,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna,350,INR,2021-09-23,2019-08-22,25 Months,#51f998,Empty,,,
91-4547905,1484251,683012,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum,950,INR,2022-09-25,2019-06-27,40 Months,#013362,Empty,,,
84-8185072,1224220,1061622,donec semper sapien a libero nam dui proin leo odio,650,INR,2021-04-11,2020-08-15,8 Months,#f39cd2,Empty,,,
83-0618565,1631343,392201,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et,650,INR,2022-08-24,2021-06-12,15 Months,#4dff51,Empty,,,
04-6046067,1379089,2164039,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie,1500,INR,2020-09-05,2020-01-17,8 Months,#ceac3a,Empty,,,
80-8977123,1566487,170192,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam,650,INR,2022-10-24,2020-08-14,27 Months,#f8ad59,Empty,,,
60-6451932,1324370,2426335,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,650,INR,2022-06-05,2019-12-15,30 Months,#ad79ec,Empty,,,
90-4195362,1597372,313617,justo nec condimentum neque sapien placerat ante nulla justo aliquam,650,INR,2021-12-30,2020-12-29,12 Months,#53d1c4,Empty,,,
65-4574376,1230532,2144846,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae,950,INR,2022-01-01,2019-08-04,29 Months,#43b682,Empty,,,
98-5220979,1277957,130315,pellentesque at nulla suspendisse potenti cras in purus eu magna,1500,INR,2022-04-24,2021-07-11,10 Months,#de53bb,Empty,,,
67-3894493,1233898,1430563,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est,650,INR,2020-12-03,2019-11-13,13 Months,#4cbdc2,Empty,,,
18-9408161,1903505,1191655,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,950,INR,2021-04-08,2021-02-27,1 Months,#935d51,Empty,,,
01-4143423,1838598,2440707,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien,1500,INR,2022-04-20,2020-07-13,22 Months,#96070f,Empty,,,
24-0430462,1420837,549271,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,650,INR,2023-10-03,2021-08-13,26 Months,#b7bf5f,Empty,,,
55-4895627,1106411,806851,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,1500,INR,2020-07-14,2020-04-17,3 Months,#5c0d8e,Empty,,,
65-3513658,1855489,2317854,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl,950,INR,2020-12-18,2020-11-29,1 Months,#452c71,Empty,,,
45-9889791,1830446,1163214,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus,650,INR,2021-11-21,2021-02-03,10 Months,#a64ffb,Empty,,,
43-2331589,1441977,502009,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis,1500,INR,2021-04-17,2022-05-13,13 Months,#a079f4,Empty,,,
45-7352167,1856513,980598,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,350,INR,2022-10-03,2021-03-18,19 Months,#a59c9e,Empty,,,
84-1837610,1406906,990292,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum,650,INR,2021-02-10,2019-07-27,19 Months,#3fc81e,Empty,,,
33-5570300,1484297,2046633,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl,650,INR,2022-12-01,2021-03-31,20 Months,#7a507d,Empty,,,
31-5652768,1349113,1883650,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec,650,INR,2020-09-29,2022-09-14,24 Months,#5d689c,Empty,,,
50-3853854,1297322,760265,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,950,INR,2023-07-17,2020-11-11,33 Months,#dc875f,Empty,,,
69-7621562,1794786,2137017,felis fusce posuere felis sed lacus morbi sem mauris laoreet,650,INR,2021-04-17,2021-03-15,1 Months,#908d94,Empty,,,
54-3950953,1843702,1787467,in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus,350,INR,2022-10-24,2019-10-19,37 Months,#931724,Empty,,,
83-7716976,1853266,1453479,pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus,1500,INR,2021-11-23,2022-02-06,3 Months,#8e5dea,Empty,,,
46-9730513,1584434,1668882,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus,350,INR,2022-04-05,2020-02-28,26 Months,#393c49,Empty,,,
85-4835518,1622389,1248552,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit,650,INR,2023-07-31,2022-03-22,17 Months,#413255,Empty,,,
63-2306552,1601048,421697,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis,1500,INR,2021-07-07,2020-01-21,18 Months,#11b281,Empty,,,
01-1286550,1210748,628519,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac,950,INR,2023-03-25,2019-07-31,44 Months,#b69761,Empty,,,
37-3069008,1584674,464210,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo,950,INR,2021-12-14,2020-08-20,16 Months,#31939f,Empty,,,
85-6407717,1773509,1307390,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,350,INR,2023-04-08,2022-04-11,12 Months,#354d1b,Empty,,,
57-9450716,1315873,913136,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut,350,INR,2020-12-21,2020-01-29,11 Months,#6337f0,Empty,,,
35-6368287,1659170,1050565,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat,350,INR,2022-07-07,2021-11-11,8 Months,#1db4f2,Empty,,,
51-8359429,1161027,669160,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis,950,INR,2022-12-01,2021-01-10,23 Months,#94c506,Empty,,,
05-1074278,1666331,742448,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,650,INR,2020-04-22,2019-05-23,11 Months,#b6b3e3,Empty,,,
10-2053268,1853070,2416373,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,650,INR,2020-11-04,2021-06-03,7 Months,#9ae19c,Empty,,,
08-3599255,1355404,2417043,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam,650,INR,2022-06-10,2020-09-27,21 Months,#44d366,Empty,,,
80-5656733,1892474,890221,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,350,INR,2022-01-15,2021-03-23,10 Months,#a69ebf,Empty,,,
65-4848742,1662480,685859,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis,350,INR,2022-07-03,2020-04-20,27 Months,#f3bcf8,Empty,,,
46-9715326,1637827,1241211,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at,950,INR,2023-09-09,2022-09-09,12 Months,#cffaf0,Empty,,,
45-3514905,1107910,1193583,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius,650,INR,2023-08-25,2022-07-01,14 Months,#84ea17,Empty,,,
63-3568067,1286651,366362,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim,1500,INR,2021-05-28,2020-06-18,11 Months,#db7e0a,Empty,,,
67-4480872,1386565,1336543,quisque arcu libero rutrum ac lobortis vel dapibus at diam,350,INR,2023-01-10,2022-04-15,9 Months,#c9df8e,Empty,,,
65-3250775,1782237,2405086,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,650,INR,2021-09-19,2021-10-21,1 Months,#266f23,Empty,,,
35-0889449,1755205,955394,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti,1500,INR,2020-09-21,2022-07-07,22 Months,#96fd03,Empty,,,
38-4119861,1570934,2427124,nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend,650,INR,2022-05-14,2019-09-19,32 Months,#ac81a2,Empty,,,
55-8545447,1825579,1448362,nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis,950,INR,2022-03-28,2019-09-22,31 Months,#d51faa,Empty,,,
06-7180150,1705740,163914,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at,950,INR,2020-09-10,2021-05-13,8 Months,#1101f7,Empty,,,
82-8941343,1466304,2393463,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,950,INR,2021-06-22,2021-12-21,6 Months,#d0b742,Empty,,,
01-9097283,1880388,822412,a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet,650,INR,2021-11-30,2022-02-17,3 Months,#6c6e81,Empty,,,
71-8000948,1782965,1363227,arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,650,INR,2022-07-27,2021-08-23,11 Months,#6f86f9,Empty,,,
84-8836638,1775563,1888724,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum,650,INR,2022-08-15,2021-09-06,11 Months,#b9bbfd,Empty,,,
54-0182501,1355517,1569745,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet,350,INR,2020-09-02,2020-12-08,3 Months,#4c6893,Empty,,,
95-2968493,1490831,2421000,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,950,INR,2021-01-11,2022-01-01,12 Months,#f87b73,Empty,,,
69-3555220,1902571,1975646,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam,950,INR,2022-01-04,2020-11-10,14 Months,#18e9b9,Empty,,,
70-9038064,1555553,888982,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit,350,INR,2020-10-26,2020-09-02,2 Months,#a786d6,Empty,,,
22-9925476,1633096,2247469,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec,1500,INR,2021-07-18,2021-04-03,4 Months,#e3aca0,Empty,,,
61-3286063,1620525,1778249,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis,1500,INR,2021-11-08,2021-10-08,1 Months,#9e7a24,Empty,,,
93-5580332,1354034,518599,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia,950,INR,2022-08-14,2021-05-24,15 Months,#10fa82,Empty,,,
53-2241379,1365267,1988061,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,950,INR,2020-05-10,2019-05-06,12 Months,#ae50f4,Empty,,,
46-5495487,1237705,425761,sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus,1500,INR,2022-12-15,2019-05-11,44 Months,#8f204d,Empty,,,
44-4703276,1609685,583441,felis donec semper sapien a libero nam dui proin leo odio porttitor,950,INR,2023-05-07,2020-01-30,40 Months,#b5cd9f,Empty,,,
20-0709567,1615010,2087067,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,950,INR,2023-03-06,2020-11-16,28 Months,#3a5418,Empty,,,
71-0228805,1880194,2211125,nisi eu orci mauris lacinia sapien quis libero nullam sit amet,1500,INR,2021-08-22,2022-04-12,8 Months,#c0378c,Empty,,,
15-9310366,1114064,2301477,posuere cubilia curae nulla dapibus dolor vel est donec odio justo,650,INR,2020-06-09,2020-08-19,2 Months,#93853a,Empty,,,
49-1354785,1758046,2205306,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis,350,INR,2020-06-21,2022-01-02,19 Months,#e0b4f8,Empty,,,
71-0828876,1824545,2430771,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus,1500,INR,2019-05-09,2021-01-01,20 Months,#ffacbc,Empty,,,
69-8294975,1660770,2256091,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in,650,INR,2020-06-19,2023-01-02,31 Months,#250be5,Empty,,,
