UserId,EventType,SessionStart,Timezone,Subscribed,Platform,PartnerId,ApplicationVersion,Location,Hardware,OperatingSystem,PremiumContentType,NetworkType,ConnectionSpeed,VideoType,PlayerName,PlayerVersion,ContentFormat,DRM,CDN,DeliveryProtocol,Playing_rate,StartingBitrate,Video_resolution,Start_position,End_position,DeviceId,Video_position,Duration
greenluke,skip,2021-01-10 19:18:06,America/Montevideo,TRUE,iOS,hotstar,2.4,Jalna,iPhone,iOS,Yes,DSL,50.32822401,Series,,,HLS,Widevine,Akamai,Akamai,,7.1,720p,00:02,00:34,120PQ-r36F4-2x5jZ-wO4Rf,00:25,1422
samuelharris,stop,2021-06-05 23:48:16,America/Montevideo,TRUE,Android,hotstar,6.2,Delhi,Android TV,Android,Yes,DSL,72.30352598,Documentary,,,HLS,Widevine,Akamai,Akamai,,5.1,2K,00:18,01:17,952ir-H09L3-3Y0Sk-eZ3mw,00:30,747
sloantracy,stop,2021-05-18 12:36:28,Asia/Dushanbe,TRUE,FireTV,sonyliv,2.2,Ambarnath,FireTV,Android,No,Mobile,31.294691,Series,,,DASH,Widevine,Akamai,Cloudfront,,9.5,480p,00:14,00:22,137yQ-P15J3-9X5kF-Hm4Hk,00:16,100
mbarker,skip,2021-08-08 00:36:30,Africa/Porto-Novo,FALSE,Browser,sonyliv,6.6,Ahmednagar,PC/Laptop,Windows,No,Mobile,31.34224139,Documentary,,,DASH,PlayReady,Akamai,Akamai,,9.6,480p,00:29,01:19,982nR-b07l6-4r6of-iy1zz,01:13,2613
jamesgraves,stop,2021-09-02 06:51:34,Europe/Paris,FALSE,FireTV,hotstar,4.9,Panvel,FireTV,Android,Yes,DSL,21.95542581,Series,,,HLS,Widevine,Cloudfront,Akamai,,7.9,480p,00:04,00:39,540TR-g65w4-3U2SB-ga5tj,00:30,1546
sharplisa,play,2021-05-26 10:32:00,Asia/Katmandu,FALSE,Browser,hotstar,3.5,Budaun,PC/Laptop,Windows,No,DSL,20.58090498,Series,,,HLS,Widevine,Akamai,Cloudfront,,6.1,720p,00:37,00:42,168nO-L31x6-9U5Io-Ye2iO,00:38,14
ezavala,pause,2021-09-11 09:34:22,Africa/Maseru,TRUE,Android,hotstar,5.8,Sambhal,Android TV,Android,Yes,Mobile,1.640930267,Documentary,,,DASH,PlayReady,Akamai,Cloudfront,,5.2,2K,01:01,01:11,090Do-P34B0-9O5VC-jj2Zs,01:02,19
matthewsdaniel,skip,2021-01-20 06:57:21,Africa/Brazzaville,FALSE,Android,sonyliv,4.8,Ongole,Android TV,Android,No,Mobile,70.86768153,Series,,,DASH,Widevine,Cloudfront,Akamai,,8.8,480p,00:22,00:29,638yA-k98D5-5L4DM-Dh0Kr,00:29,412
bsanchez,pause,2021-06-01 14:13:12,Asia/Tokyo,TRUE,iOS,hotstar,1.9,Pali,iPhone,iOS,Yes,DSL,83.167131,Documentary,,,HLS,PlayReady,Cloudfront,Cloudfront,,7.5,480p,00:28,01:23,130xa-E88B3-2c0gI-nU4Fd,00:56,1665
jacquelinesmith,pause,2021-03-08 15:30:07,Asia/Nicosia,TRUE,FireTV,hotstar,3,Dibrugarh,FireTV,Android,Yes,Mobile,12.15033534,Documentary,,,HLS,Widevine,Akamai,Akamai,,6.8,2K,00:58,01:07,103eg-X52V7-0y0SC-Hh0yU,00:59,81
tdalton,pause,2021-04-20 03:47:48,Asia/Riyadh,TRUE,FireTV,hotstar,1.2,Phusro,FireTV,Android,No,DSL,58.1959018,Series,,,DASH,Widevine,Cloudfront,Cloudfront,,10,720p,00:15,00:27,870RT-s54E8-9D8zH-RY1Uv,00:26,641
osbornecourtney,skip,2021-07-18 00:25:20,Asia/Vientiane,FALSE,iOS,hotstar,5.3,Chandrapur,iPhone,iOS,Yes,DSL,40.54535107,Series,,,HLS,PlayReady,Cloudfront,Cloudfront,,9.3,480p,00:16,00:28,695ZQ-y95L8-2k6Qr-et7qo,00:22,323
tracimelton,stop,2021-10-01 21:32:50,Africa/Accra,FALSE,Browser,sonyliv,1.5,Gorakhpur,PC/Laptop,MacOS,No,Mobile,0.7271728343,Documentary,,,HLS,Widevine,Akamai,Cloudfront,,5.3,720p,00:13,01:05,295EB-A14g2-0Z9DL-Ps2bv,00:13,52
alicia36,pause,2021-01-01 15:57:56,Europe/Tirane,TRUE,Android,sonyliv,2.8,Kharagpur,Android Phone,Android,No,Mobile,91.68319323,Series,,,DASH,Widevine,Cloudfront,Akamai,,5.8,480p,00:13,00:20,898BJ-w60W9-4x0Bf-qy7AE,00:14,35
veronicarichardson,play,2021-06-17 02:37:04,America/Santo_Domingo,FALSE,iOS,hotstar,4.2,Ahmednagar,iPad,iOS,No,Mobile,2.923735304,Movie,,,DASH,Widevine,Cloudfront,Akamai,,7.9,480p,01:12,01:54,038XP-f52G6-3r1bS-Sl1jr,01:26,842
nicholassmith,stop,2021-02-12 10:40:17,Africa/Conakry,TRUE,iOS,sonyliv,1.9,Barasat,iPhone,iOS,Yes,Mobile,0.6006226007,Series,,,HLS,PlayReady,Akamai,Akamai,,8.1,4K,00:13,00:47,399xb-w48g6-7g9wO-ro8BQ,00:19,377
kwilliams,skip,2021-09-08 12:38:19,Europe/Kaliningrad,FALSE,FireTV,hotstar,2,Silchar,FireTV,Android,No,Mobile,77.6368269,Movie,,,HLS,Widevine,Cloudfront,Cloudfront,,7.7,480p,01:04,01:45,498YS-H26u5-7z1ku-Gw3KB,01:34,1787
dawnlittle,pause,2021-03-04 01:20:15,Atlantic/Canary,FALSE,FireTV,sonyliv,2.1,Junagadh,FireTV,Android,No,DSL,77.61650548,Documentary,,,DASH,Widevine,Akamai,Akamai,,5,720p,00:04,01:02,026Bc-A56a5-8c3jA-Yn6oV,00:56,3118
uhill,play,2021-06-25 01:33:12,America/Bogota,TRUE,Android,sonyliv,2.2,Karimnagar,Android Phone,Android,Yes,Mobile,45.65916745,Movie,,,DASH,PlayReady,Akamai,Cloudfront,,9.9,1080p,00:30,01:47,538PI-W70r5-3S2Gv-ol0et,01:38,4046
yolandascott,play,2021-09-09 05:13:30,Europe/Andorra,FALSE,Android,sonyliv,1.5,Bhopal,Android Phone,Android,No,Mobile,54.6326711,Documentary,,,HLS,PlayReady,Cloudfront,Akamai,,7.8,480p,00:26,01:11,932HP-J19c0-2M6Mj-KS3ir,01:09,2598
sullivanricardo,pause,2021-07-08 05:35:11,Asia/Damascus,TRUE,iOS,hotstar,2.6,Bareilly,iPad,iOS,No,Mobile,39.12095827,Series,,,DASH,Widevine,Cloudfront,Cloudfront,,6.1,480p,00:33,00:54,245HE-y79J3-7X5IF-Ln2aJ,00:36,221
williamsdavid,pause,2021-06-18 16:37:06,Europe/Athens,FALSE,FireTV,hotstar,5.3,Vasco Da Gama,FireTV,Android,Yes,Mobile,92.76709374,Movie,,,HLS,PlayReady,Cloudfront,Cloudfront,,7,1080p,01:32,02:07,276OL-F54W0-4w3fC-HZ9CI,01:59,1633
alexander80,stop,2021-03-12 15:27:13,Africa/Tripoli,FALSE,iOS,hotstar,1,Varanasi,iPhone,iOS,Yes,DSL,34.58376956,Documentary,,,HLS,Widevine,Akamai,Cloudfront,,5,1080p,01:04,01:22,389Fa-A90I6-1A7Xk-dh4IA,01:05,86
braykelsey,play,2021-08-20 00:15:32,Africa/Johannesburg,FALSE,iOS,sonyliv,5,Sasaram[28],iPad,iOS,No,DSL,89.36321525,Movie,,,HLS,PlayReady,Akamai,Cloudfront,,6,720p,01:06,03:07,893hO-c78I7-6D9EO-kv1Kw,01:19,749
kingerin,stop,2021-09-19 03:22:10,America/St_Kitts,TRUE,Android,hotstar,5.7,Mirzapur,Android Phone,Android,No,Mobile,13.52419256,Movie,,,DASH,PlayReady,Cloudfront,Cloudfront,,6.8,1080p,01:36,02:56,504Rl-W23Q7-0K9ue-GH5kN,02:20,2632
shawn06,play,2021-05-01 23:29:26,Africa/Bujumbura,TRUE,Android,sonyliv,4.4,Cuttack,Android Phone,Android,Yes,Mobile,58.94721037,Movie,,,HLS,Widevine,Cloudfront,Cloudfront,,6.2,720p,02:57,03:11,328pZ-x10T6-9B4xp-Gq6yK,03:10,777
julie59,pause,2021-04-22 13:32:07,America/Mexico_City,FALSE,Android,hotstar,4.6,Muzaffarnagar,Android TV,Android,Yes,DSL,17.58593574,Series,,,HLS,Widevine,Cloudfront,Akamai,,9.7,480p,00:35,00:54,668TJ-c40i2-3u1GS-pK5KW,00:41,320
melindawood,play,2021-02-27 16:53:15,America/St_Lucia,FALSE,iOS,hotstar,2.3,Panvel,iPhone,iOS,No,DSL,58.31931839,Series,,,HLS,PlayReady,Cloudfront,Cloudfront,,6.9,480p,00:54,00:59,751JW-V44z4-1f6jw-to8VB,00:57,188
ysimmons,play,2021-05-01 13:29:45,Europe/Sarajevo,TRUE,Android,sonyliv,1.3,Sagar,Android Phone,Android,No,DSL,19.48545039,Documentary,,,DASH,PlayReady,Akamai,Akamai,,8.9,1080p,00:08,01:29,116AS-i49X1-8q6OD-SV4Up,01:24,4537
karensmith,play,2021-06-01 18:28:45,America/Tijuana,TRUE,Browser,sonyliv,2,Kishanganj[32],PC/Laptop,MacOS,Yes,Mobile,21.03966784,Series,,,DASH,Widevine,Cloudfront,Cloudfront,,7.9,720p,00:24,00:25,421zN-N31v3-6Q2gH-om8KS,00:25,48
davidpayne,stop,2021-07-04 13:56:03,Asia/Colombo,FALSE,FireTV,hotstar,3.7,Hospet,FireTV,Android,No,DSL,89.28267906,Series,,,HLS,Widevine,Cloudfront,Akamai,,7.1,480p,00:33,00:39,794Hv-w75w0-7a3nQ-MU3ph,00:34,29
frederickgates,play,2021-08-05 16:17:43,Pacific/Galapagos,FALSE,Android,sonyliv,5.8,Sambhal,Android Phone,Android,No,Mobile,52.69346935,Series,,,HLS,Widevine,Akamai,Cloudfront,,8.2,480p,00:00,00:42,890Ft-n44j3-5N7Vv-XP9Kz,00:01,45
gibsondaniel,pause,2021-06-30 04:33:07,America/Bogota,FALSE,Browser,hotstar,2.5,Ajmer,PC/Laptop,Linux/Unix,Yes,DSL,55.36139703,Movie,,,DASH,Widevine,Akamai,Akamai,,7,480p,01:44,02:22,004Ie-o74y3-0d3WC-lv0bE,01:53,567
hmiller,skip,2021-10-05 15:57:44,Asia/Pyongyang,TRUE,Browser,sonyliv,6.8,Sasaram[28],PC/Laptop,Windows,No,Mobile,3.772673389,Movie,,,DASH,Widevine,Cloudfront,Cloudfront,,6.6,720p,01:51,03:14,352iR-L30f9-1H2Dm-fA8zJ,02:41,3008
annamorgan,stop,2021-01-27 12:41:56,Asia/Muscat,TRUE,Android,sonyliv,2.8,Anantnag,Android TV,Android,Yes,DSL,52.90717948,Movie,,,HLS,Widevine,Akamai,Akamai,,6.5,2K,01:05,03:08,589np-s94O6-0y6IO-hY2wC,01:58,3233
uhill,skip,2021-09-10 20:04:44,Africa/Ouagadougou,TRUE,Browser,hotstar,4.6,Rajkot,PC/Laptop,MacOS,Yes,DSL,84.09369821,Documentary,,,DASH,Widevine,Cloudfront,Cloudfront,,7.3,1080p,01:05,01:17,516AX-Z82s2-8t9me-pC7eY,01:15,579
steven50,stop,2021-06-03 22:38:45,America/Guatemala,TRUE,iOS,hotstar,3.7,Karimnagar,iPhone,iOS,Yes,DSL,40.95316585,Movie,,,HLS,Widevine,Cloudfront,Akamai,,6.4,480p,00:42,02:48,979Lz-p71l4-6l8HJ-cp8iz,00:46,216
rsanchez,stop,2021-09-18 06:02:39,America/Panama,FALSE,iOS,hotstar,5.4,Nadiad,iPhone,iOS,No,Mobile,24.52381376,Documentary,,,HLS,PlayReady,Cloudfront,Akamai,,9.1,2K,00:44,01:03,405vz-t36V7-8T0HD-km8hp,00:55,653
mcdowellanna,stop,2021-07-06 01:30:50,America/Lima,TRUE,iOS,hotstar,4,Raebareli,iPhone,iOS,No,DSL,8.425025805,Series,,,DASH,Widevine,Cloudfront,Cloudfront,,8.5,720p,00:18,00:38,267TY-w41N3-1G9CV-LG0Gv,00:24,367
alexandra00,skip,2021-07-16 07:38:37,Europe/Luxembourg,FALSE,Android,sonyliv,3.5,Karimnagar,Android TV,Android,Yes,Mobile,70.18345499,Movie,,,HLS,Widevine,Akamai,Akamai,,5.9,480p,01:09,03:13,715aq-G91J4-1v1cc-pS1EQ,01:15,316
ashleymckinney,play,2021-04-23 08:35:13,Africa/Bujumbura,FALSE,FireTV,sonyliv,3.8,Guntakal,FireTV,Android,No,Mobile,28.92165677,Documentary,,,DASH,Widevine,Akamai,Akamai,,5.6,480p,00:04,01:15,972Nu-K73C2-1a9Sg-Qn7Ei,00:08,212
markbruce,pause,2021-01-05 10:58:26,America/Montevideo,TRUE,FireTV,hotstar,1,Bidhannagar,FireTV,Android,Yes,Mobile,38.68213545,Movie,,,HLS,PlayReady,Cloudfront,Cloudfront,,9.1,1080p,00:11,03:06,654hp-T35A4-2i3PB-fb0bo,01:00,2952
peter84,play,2021-01-19 22:55:00,Africa/Malabo,TRUE,iOS,sonyliv,2.6,Kanpur,iPad,iOS,No,Mobile,93.36989586,Series,,,DASH,PlayReady,Akamai,Cloudfront,,5.1,4K,00:12,00:42,007cd-t91o7-5e3NB-tS4Pb,00:24,694
rhondawalker,pause,2021-08-09 03:14:22,America/Antigua,TRUE,FireTV,hotstar,3.7,Nellore[15][16],FireTV,Android,Yes,DSL,84.19541054,Movie,,,HLS,Widevine,Cloudfront,Akamai,,9.7,2K,01:23,02:59,236zo-U21S6-7Z8eF-Om1gx,01:52,1740
stephaniebutler,skip,2021-09-15 19:53:55,Pacific/Palau,FALSE,Android,hotstar,6.2,Malda,Android Phone,Android,No,DSL,0.4518755003,Movie,,,HLS,Widevine,Akamai,Akamai,,6,480p,01:47,01:52,667Er-O89g1-0Q9vC-lW2na,01:51,251
blakewilliam,stop,2021-06-30 16:48:27,Africa/Maseru,FALSE,Browser,hotstar,2.9,Malda,PC/Laptop,MacOS,No,Mobile,59.93489204,Movie,,,DASH,Widevine,Akamai,Cloudfront,,5.7,480p,00:27,01:48,383QG-S56I6-1x1ug-Uv9Dz,01:10,2582
gchen,pause,2021-03-14 05:46:56,Asia/Karachi,TRUE,iOS,hotstar,5.8,Gulbarga,iPhone,iOS,No,DSL,95.31894072,Series,,,HLS,PlayReady,Cloudfront,Cloudfront,,6.5,4K,00:42,00:50,741AJ-W47j5-7N4HZ-gr9Sc,00:43,51
connorwright,stop,2021-01-31 00:49:59,Europe/Vilnius,TRUE,FireTV,hotstar,2.3,Uluberia,FireTV,Android,Yes,Mobile,48.12203808,Movie,,,HLS,Widevine,Cloudfront,Cloudfront,,8.5,480p,00:53,02:41,443Je-T60X3-9A0Pk-Fx2YG,02:40,6435
stephanie94,stop,2021-07-05 02:12:01,Africa/Accra,FALSE,FireTV,sonyliv,5,Dhanbad,FireTV,Android,Yes,Mobile,62.78514062,Series,,,HLS,Widevine,Cloudfront,Akamai,,9.1,480p,00:01,00:58,168zk-o52s8-0k8SB-FP0xp,00:57,3357
markhale,skip,2021-06-27 13:52:57,Asia/Phnom_Penh,TRUE,iOS,sonyliv,2.8,Phagwara,iPhone,iOS,No,DSL,78.05142436,Movie,,,HLS,PlayReady,Akamai,Cloudfront,,8.4,2K,01:46,01:54,733bU-T48H6-6U3xM-Dn5MI,01:50,190
john12,skip,2021-10-14 01:41:06,Pacific/Apia,FALSE,FireTV,sonyliv,2.7,Munger,FireTV,Android,No,DSL,60.00504935,Documentary,,,HLS,Widevine,Cloudfront,Cloudfront,,6.6,480p,00:16,01:04,943Jm-X34D6-1M9XY-bF5uT,00:30,879
michellewilson,skip,2021-07-10 11:19:25,Africa/Porto-Novo,FALSE,iOS,sonyliv,4.5,Noida,iPhone,iOS,No,Mobile,21.37757313,Documentary,,,DASH,Widevine,Akamai,Akamai,,8.2,480p,00:14,01:24,818nq-Y11q5-6w6oh-tc8ZW,01:11,3376
ubrown,play,2021-07-26 07:43:11,Africa/Khartoum,FALSE,FireTV,sonyliv,4.2,Kishanganj[32],FireTV,Android,No,Mobile,47.03152181,Series,,,HLS,PlayReady,Cloudfront,Akamai,,8.9,480p,00:02,00:35,846AI-O83B1-7K9xB-mL4Rg,00:18,923
brent66,skip,2021-04-21 22:04:33,Africa/Monrovia,TRUE,FireTV,hotstar,6.6,Raiganj,FireTV,Android,No,DSL,56.38707253,Series,,,DASH,Widevine,Cloudfront,Akamai,,7,480p,00:08,00:30,763Im-P99W0-7a8GX-TZ2qK,00:23,935
finleystephen,skip,2021-05-19 05:09:40,America/Port_of_Spain,TRUE,FireTV,sonyliv,2.7,Thanesar,FireTV,Android,Yes,DSL,81.06120968,Movie,,,DASH,PlayReady,Cloudfront,Akamai,,6,480p,01:53,02:36,030Hc-M07W9-1f1cm-nw9hT,02:17,1428
dawn80,stop,2021-08-29 23:00:32,Asia/Bangkok,TRUE,Browser,hotstar,5.1,Katni,PC/Laptop,Linux/Unix,Yes,Mobile,60.85188032,Movie,,,HLS,Widevine,Cloudfront,Akamai,,6.8,720p,01:40,02:28,088Ac-s08A3-4z5oI-uA5vN,02:05,1467
qdouglas,stop,2021-01-10 05:52:48,America/Belize,TRUE,FireTV,sonyliv,4,Parbhani,FireTV,Android,Yes,DSL,41.2188343,Series,,,DASH,Widevine,Cloudfront,Akamai,,6.8,480p,00:32,00:44,829aK-F88z3-5r6ct-RD4Qk,00:43,655
morsebrandon,skip,2021-06-21 18:15:04,Europe/Minsk,TRUE,FireTV,sonyliv,6,Udaipur,FireTV,Android,No,DSL,37.13857871,Documentary,,,DASH,Widevine,Akamai,Cloudfront,,6.9,720p,01:11,01:21,506rE-H55y5-3I6pc-xy4iW,01:19,493
jessica53,stop,2021-10-13 21:50:15,Africa/Algiers,FALSE,FireTV,sonyliv,3.9,Bidhannagar,FireTV,Android,No,Mobile,7.115530179,Series,,,DASH,Widevine,Akamai,Cloudfront,,8.6,480p,00:25,00:58,213Ek-q48b6-0v9xK-oU3RC,00:37,720
amy14,stop,2021-04-08 06:42:59,America/Dominica,TRUE,iOS,sonyliv,6.6,Nizamabad,iPhone,iOS,Yes,DSL,31.56861131,Movie,,,DASH,PlayReady,Akamai,Cloudfront,,8.4,720p,02:10,02:57,829Vc-a60q3-8h7Dm-gd8yr,02:40,1756
sheilasmith,stop,2021-04-18 02:49:18,America/Barbados,TRUE,Android,hotstar,3.5,Hospet,Android Phone,Android,Yes,Mobile,63.59437231,Movie,,,HLS,PlayReady,Akamai,Cloudfront,,6.2,720p,01:53,03:06,819UI-w00C2-2z3Os-lz0YA,02:43,3039
peter84,skip,2021-08-31 13:00:01,Asia/Seoul,TRUE,iOS,hotstar,3.2,Bathinda,iPad,iOS,Yes,DSL,18.65055539,Movie,,,DASH,PlayReady,Cloudfront,Akamai,,9.3,480p,02:09,02:11,285ij-l25W8-7T9oW-IF4Jj,02:11,123
jmeyer,skip,2021-05-02 10:32:10,America/St_Lucia,TRUE,Android,hotstar,6,Bharatpur,Android Phone,Android,No,Mobile,9.654307349,Series,,,DASH,Widevine,Akamai,Akamai,,8.3,2K,00:27,00:52,558IN-d85Z8-6V8eo-Hd6pp,00:30,212
maldonadobrandy,stop,2021-07-29 08:57:31,Asia/Kuching,FALSE,Android,sonyliv,5.5,Ghaziabad,Android Phone,Android,Yes,DSL,96.46237746,Series,,,DASH,PlayReady,Akamai,Akamai,,9.8,480p,00:39,00:41,678jX-r33A9-8u6Wb-WG2wc,00:40,60
vmartinez,pause,2021-02-04 11:43:08,Pacific/Port_Moresby,TRUE,Browser,hotstar,1.4,Jalgaon,PC/Laptop,Windows,Yes,Mobile,44.20250275,Series,,,HLS,Widevine,Cloudfront,Cloudfront,,6.5,2K,00:29,00:41,606ZD-N29c9-7V3Kc-Rc0le,00:39,606
richarddennis,play,2021-07-09 18:38:09,Europe/Bratislava,FALSE,iOS,sonyliv,6,Gwalior,iPad,iOS,Yes,Mobile,6.207875375,Movie,,,DASH,Widevine,Akamai,Akamai,,9.3,480p,00:03,02:19,770Uk-g82J4-7C7iZ-hI7Jh,01:42,5924
gscott,skip,2021-06-29 00:12:02,Pacific/Tongatapu,TRUE,Browser,hotstar,3.4,Ajmer,PC/Laptop,Linux/Unix,Yes,DSL,98.26581173,Series,,,DASH,PlayReady,Akamai,Akamai,,6.6,480p,00:53,00:57,037eC-V60U6-0t4Pn-UB3qN,00:57,250
rogersxavier,play,2021-07-28 09:57:36,Africa/Malabo,FALSE,iOS,hotstar,1.6,Bhiwani,iPhone,iOS,Yes,DSL,93.02169221,Movie,,,HLS,PlayReady,Akamai,Akamai,,8.6,480p,01:00,02:08,548do-Y29V8-3Y6DU-Se9et,01:22,1321
davidsonmichelle,pause,2021-06-23 20:16:17,Europe/Belgrade,TRUE,Android,sonyliv,5.2,Budaun,Android TV,Android,Yes,DSL,68.7584055,Documentary,,,HLS,Widevine,Akamai,Cloudfront,,6,480p,01:08,01:15,396NS-o63J8-5h8aH-rq3Jv,01:10,108
fcarter,skip,2021-08-04 18:26:16,Pacific/Kiritimati,TRUE,Android,hotstar,5.2,Coimbatore,Android Phone,Android,Yes,Mobile,98.21649179,Series,,,HLS,PlayReady,Akamai,Akamai,,6.7,720p,00:10,00:32,758JG-W82N9-8m3on-Bi3Xn,00:27,984
nicholasdavis,stop,2021-06-17 08:52:04,Africa/Tunis,FALSE,FireTV,sonyliv,3.9,Karimnagar,FireTV,Android,Yes,DSL,19.10765098,Documentary,,,DASH,PlayReady,Akamai,Akamai,,5.7,2K,00:22,01:06,512BB-H29t8-5D6ym-Gp9BL,00:40,1027
ljuarez,play,2021-04-24 21:50:58,Asia/Kuwait,FALSE,Browser,hotstar,1,Ahmedabad,PC/Laptop,MacOS,Yes,Mobile,16.31505202,Documentary,,,DASH,PlayReady,Cloudfront,Cloudfront,,7,2K,00:22,01:25,834bc-Q24B1-0G1nG-Sc7Wn,01:14,3118
gchurch,pause,2021-08-03 18:46:59,America/El_Salvador,FALSE,FireTV,hotstar,2.5,Thoothukudi,FireTV,Android,No,DSL,12.8023134,Movie,,,HLS,Widevine,Akamai,Cloudfront,,5.8,480p,00:48,01:58,012Lp-g04W5-8g5vj-ul0Ve,01:06,1036
perkinsmeagan,stop,2021-01-14 10:28:45,Asia/Kabul,TRUE,iOS,sonyliv,2.4,Farrukhabad,iPhone,iOS,Yes,DSL,89.65196555,Movie,,,DASH,PlayReady,Cloudfront,Akamai,,6.9,2K,01:13,01:51,458su-b53d7-4c9tJ-sp0ok,01:45,1897
anthonycastaneda,skip,2021-05-02 23:03:31,Europe/Bucharest,TRUE,iOS,hotstar,3.3,Kolkata,Apple TV,iOS,No,DSL,75.52550378,Series,,,DASH,Widevine,Cloudfront,Akamai,,9.3,720p,00:48,00:51,185oG-V73V8-0O6Ke-VG3ui,00:49,42
jwallace,play,2021-04-05 17:48:47,Europe/Andorra,FALSE,FireTV,sonyliv,6.4,Guntur[11],FireTV,Android,Yes,Mobile,45.40163921,Series,,,HLS,Widevine,Cloudfront,Akamai,,9,480p,00:40,00:42,805nJ-C22I9-3C2Ap-xH7wn,00:42,90
joshuagriffin,pause,2021-09-15 00:19:43,Atlantic/Reykjavik,FALSE,Android,sonyliv,4.6,Amroha,Android TV,Android,Yes,DSL,94.08806923,Series,,,HLS,PlayReady,Akamai,Akamai,,6.1,720p,00:13,00:55,391iJ-R59T2-6O4WJ-OO6ky,00:44,1905
dean88,play,2021-05-05 07:42:07,Africa/Windhoek,TRUE,iOS,hotstar,5.7,Proddatur,Apple TV,iOS,No,Mobile,38.02022617,Movie,,,HLS,PlayReady,Akamai,Cloudfront,,8.4,720p,01:04,02:42,771Sj-C35g4-5w7qX-sU3tq,01:12,461
jacquelineyoung,stop,2021-09-26 22:00:35,Africa/Dar_es_Salaam,FALSE,Browser,hotstar,2.3,Mau,PC/Laptop,MacOS,Yes,DSL,43.54561971,Documentary,,,HLS,PlayReady,Cloudfront,Akamai,,8.3,480p,00:46,01:27,631VC-N39C2-2G5nr-lp4Kt,00:53,397
yweaver,stop,2021-09-20 00:34:15,Africa/Blantyre,FALSE,FireTV,hotstar,3.2,Midnapore,FireTV,Android,No,Mobile,4.527703579,Series,,,HLS,Widevine,Cloudfront,Cloudfront,,7.1,480p,00:26,00:35,639oV-m09K1-7u4oF-pH7de,00:33,423
smoore,skip,2021-07-24 06:13:52,Africa/Algiers,TRUE,Android,sonyliv,1.7,Bathinda,Android TV,Android,Yes,Mobile,46.21555372,Series,,,DASH,PlayReady,Akamai,Cloudfront,,8.8,720p,00:13,00:28,822ll-l88N7-4H6Kr-OB5bE,00:26,768
kristinharding,pause,2021-05-18 12:29:47,America/Guatemala,TRUE,iOS,hotstar,1.8,Jamshedpur,iPhone,iOS,Yes,Mobile,16.21518037,Movie,,,DASH,PlayReady,Cloudfront,Akamai,,9,2K,01:25,02:27,602oV-t83b1-9a9kS-zS2Ys,01:34,553
melissajones,play,2021-05-08 17:22:41,Africa/Mbabane,TRUE,Browser,hotstar,2,Karnal,PC/Laptop,MacOS,Yes,DSL,1.674989675,Movie,,,HLS,Widevine,Akamai,Cloudfront,,8.8,2K,00:53,03:01,290nq-Y40r6-2L9Gh-cQ0iA,01:52,3553
dcalhoun,skip,2021-01-11 22:25:14,Europe/Volgograd,FALSE,FireTV,sonyliv,1.2,Thrissur,FireTV,Android,No,Mobile,46.29894561,Documentary,,,DASH,PlayReady,Akamai,Cloudfront,,9,1080p,00:45,01:00,166xE-n65R9-8F2pI-mb0cs,00:48,186
aheath,pause,2021-07-04 06:35:19,Asia/Tehran,FALSE,FireTV,sonyliv,5.1,Jaunpur,FireTV,Android,Yes,Mobile,26.84613604,Series,,,DASH,PlayReady,Cloudfront,Akamai,,9.6,480p,00:40,00:54,328pZ-x10T6-9B4xp-Gq6yK,00:53,793
emmaramos,stop,2021-08-24 09:58:52,Europe/San_Marino,FALSE,iOS,hotstar,3.2,Hisar,Apple TV,iOS,No,Mobile,94.99168976,Series,,,HLS,Widevine,Cloudfront,Akamai,,5.7,480p,00:45,00:45,943ga-X25n0-2Z2KU-vo4Su,00:45,0
tammywood,stop,2021-04-05 14:13:26,Africa/Porto-Novo,FALSE,FireTV,hotstar,5.3,Kulti,FireTV,Android,No,DSL,89.93841695,Documentary,,,HLS,PlayReady,Akamai,Akamai,,6.7,1080p,00:05,01:28,943Jm-X34D6-1M9XY-bF5uT,00:08,187
paul35,play,2021-08-04 19:37:45,Europe/Paris,FALSE,Browser,hotstar,2.1,Bhind,PC/Laptop,Linux/Unix,No,DSL,97.8460412,Documentary,,,HLS,PlayReady,Akamai,Cloudfront,,8.4,480p,00:20,01:06,257jg-Q72Q8-7l2Yi-fZ0hW,00:23,165
opena,pause,2021-06-10 16:36:19,Africa/Tunis,FALSE,Browser,sonyliv,4.5,Noida,PC/Laptop,Windows,No,DSL,96.03935038,Documentary,,,HLS,Widevine,Akamai,Akamai,,6.7,720p,01:06,01:23,964hQ-p63z0-4I9Zx-zc4Al,01:07,34
kimberlyclarke,skip,2021-08-10 17:40:05,Asia/Yerevan,TRUE,iOS,sonyliv,2.5,Jamnagar,Apple TV,iOS,Yes,Mobile,28.06011908,Movie,,,DASH,Widevine,Cloudfront,Cloudfront,,7,2K,01:26,03:02,076lD-Y17e8-6l5be-Bn9YR,01:47,1284
juliagilmore,play,2021-09-28 09:38:14,Asia/Bahrain,TRUE,Android,hotstar,5.7,Silchar,Android Phone,Android,No,Mobile,28.51840003,Movie,,,DASH,Widevine,Cloudfront,Akamai,,8.1,480p,00:50,02:32,641Tf-u60E4-0U5pb-Ql6Nd,00:53,193
